id,mz,diff,reference,formula,formula_isotopefree,formula_ion,homseries,totalc,H.C,O.C,C,H,O,N,S,P,Heteroatoms,MDL_2.5,ResPow,SE,present_in,AI,AI.mod,DBE,Aromatic,Aromatic.O_rich,Aromatic.O_poor,Highly.unsaturated,Highly.unsaturated.O_rich,Highly.unsaturated.O_poor,Unsaturated,Unsaturated.O_rich,Unsaturated.O_poor,Unsaturated.with.N,Saturated,Saturated.O_rich,Saturated.O_poor,Molecular.class,mean_signal_to_MDL,isoratioC13.1,isoratioC13.2,isoratio_O18,isoratioS34,isoratioN15,isorat_sdC13.1,isorat_sdC13.2,isorat_sd_O18,isorat_sd_S34,isorat_sd_N15,homnetworkmember,mean_of_ratio_deviance,diff_filter
-1,631.057516,0.2701384,632.0649631,C_27 H_20 O_18,C27H20O18,C_27 H_19 O_18,31,27,0.741,0.667,27,20,18,0,0,0,0,1678598.003,262981.8971,0.281580408,68,0,0.5,18,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,5,-56.17,NA,NA,NA,NA,209.2066153,NA,NA,NA,NA,285,56.17,FALSE
0,631.0727936,0.2360793,632.0802193,C_31 H_20 O_15,C31H20O15,C_31 H_19 O_15,5,31,0.645,0.484,31,20,15,0,0,0,0,1678598.003,266167.9,0.365837681,20,0.44,0.62,22,1,0,1,0,0,0,0,0,0,0,0,0,0,Aromatic,1.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332,Inf,FALSE
0,631.0786382,0.2812545,632.0860924,C_24 H_24 O_20,C24H24O20,C_24 H_23 O_20,13,24,1,0.833,24,24,20,0,0,0,0,1678598.003,256386.8667,0.3274646,15,0,0.21,13,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,1.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291,Inf,FALSE
-1,631.093909,0.2580346,632.1013485,C_28 H_24 O_17,C28H24O17,C_28 H_23 O_17,38,28,0.857,0.607,28,24,17,0,0,0,0,1678598.003,259499.1486,0.248531107,74,0,0.44,17,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,5.57,-45.78,NA,NA,NA,NA,165.5170538,NA,NA,NA,NA,272,45.78,FALSE
0,631.1091555,0.2732503,632.1166047,C_32 H_24 O_14,C32H24O14,C_32 H_23 O_14,7,32,0.75,0.438,32,24,14,0,0,0,0,1678598.003,278609.0833,0.267919145,12,0.39,0.56,21,1,0,1,0,0,0,0,0,0,0,0,0,0,Aromatic,1.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308,Inf,FALSE
0,631.1150315,0.2686047,632.1224778,C_25 H_28 O_19,C25H28O19,C_25 H_27 O_19,16,25,1.12,0.76,25,28,19,0,0,0,0,1678598.003,265243.4583,0.295174206,48,0,0.16,12,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,2.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278,Inf,FALSE
-1,631.1303074,0.2373803,632.1377339,C_29 H_28 O_16,C29H28O16,C_29 H_27 O_16,49,29,0.966,0.552,29,28,16,0,0,0,0,1678598.003,257457.9744,0.269936684,78,0,0.38,16,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,5.42,-51.93,NA,NA,NA,NA,155.1780387,NA,NA,NA,NA,242,51.93,FALSE
0,631.1514139,0.273425,632.1588631,C_26 H_32 O_18,C26H32O18,C_26 H_31 O_18,19,26,1.231,0.692,26,32,18,0,0,0,0,1678598.003,269618.4483,0.311253795,58,0,0.12,11,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,2.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247,Inf,FALSE
-1,631.1667004,0.225343,632.1741193,C_30 H_32 O_15,C30H32O15,C_30 H_31 O_15,58,30,1.067,0.5,30,32,15,0,0,0,0,1678598.003,257986.4432,0.29176778,88,0,0.33,15,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,5.47,-54.7,NA,NA,NA,NA,174.348545,NA,NA,NA,NA,215,54.7,FALSE
0,631.1878023,0.2685658,632.1952485,C_27 H_36 O_17,C27H36O17,C_27 H_35 O_17,20,27,1.333,0.63,27,36,17,0,0,0,0,1678598.003,270774.2656,0.317900812,64,0,0.08,10,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,2.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,Inf,FALSE
-1,631.2030965,0.2083705,632.2105047,C_31 H_36 O_14,C31H36O14,C_31 H_35 O_14,60,31,1.161,0.452,31,36,14,0,0,0,0,1678598.003,260913.1209,0.312132782,91,0,0.29,14,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,4.14,-17.96,NA,NA,NA,NA,211.1060553,NA,NA,NA,NA,176,17.96,FALSE
-1,631.2241939,0.2587897,632.2316339,C_28 H_40 O_16,C28H40O16,C_28 H_39 O_16,29,28,1.429,0.571,28,40,16,0,0,0,0,1678598.003,263639.4459,0.290616805,74,0,0.05,9,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,2.35,153.8,NA,NA,NA,NA,351.3364295,NA,NA,NA,NA,201,153.8,FALSE
-1,631.2394742,0.2204914,632.24689,C_32 H_40 O_13,C32H40O13,C_32 H_39 O_13,64,32,1.25,0.406,32,40,13,0,0,0,0,1678598.003,254726.2326,0.314649099,86,0,0.25,13,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,4.6,-41.53,NA,NA,NA,NA,210.5999765,NA,NA,NA,NA,163,41.53,FALSE
-1,631.2606138,0.2040559,632.2680193,C_29 H_44 O_15,C29H44O15,C_29 H_43 O_15,32,29,1.517,0.517,29,44,15,0,0,0,0,1678598.003,264646.7317,0.318005998,82,0,0.02,8,0,0,0,0,0,0,1,1,0,0,0,0,0,Unsaturated,2.3,155.73,NA,NA,NA,NA,366.8590577,NA,NA,NA,NA,183,155.73,FALSE
-1,631.2758956,0.1635422,632.2832754,C_33 H_44 O_12,C33H44O12,C_33 H_43 O_12,65,33,1.333,0.364,33,44,12,0,0,0,0,1678598.003,261211.6957,0.255150541,92,0,0.22,12,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,5.36,-31.27,NA,NA,NA,NA,259.0865911,NA,NA,NA,NA,145,31.27,FALSE
-1,631.2969956,0.2097202,632.3044047,C_30 H_48 O_14,C30H48O14,C_30 H_47 O_14,33,30,1.6,0.467,30,48,14,0,0,0,0,1678598.003,270885.5122,0.331833577,82,0,0,7,0,0,0,0,0,0,1,0,1,0,0,0,0,Unsaturated,2.05,362.92,NA,NA,NA,NA,433.2302122,NA,NA,NA,NA,151,362.92,FALSE
-1,631.3122863,0.1550656,632.3196608,C_34 H_48 O_11,C34H48O11,C_34 H_47 O_11,67,34,1.412,0.324,34,48,11,0,0,0,0,1678598.003,260683.1613,0.294536007,93,0,0.19,11,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,6.07,-10.35,NA,NA,NA,NA,181.5934126,NA,NA,NA,NA,113,10.35,FALSE
0,631.3334025,0.1757091,632.34079,C_31 H_52 O_13,C31H52O13,C_31 H_51 O_13,35,31,1.677,0.419,31,52,13,0,0,0,0,1678598.003,272065.2931,0.36361762,58,0,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,Unsaturated,1.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,Inf,FALSE
-1,631.3487054,0.101699,632.3560462,C_35 H_52 O_10,C35H52O10,C_35 H_51 O_10,74,35,1.486,0.286,35,52,10,0,0,0,0,1678598.003,263670.5934,0.28708964,91,0,0.17,10,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,4.79,-7.95,NA,NA,NA,NA,203.8634969,NA,NA,NA,NA,95,7.95,FALSE
-1,631.3851131,0.066552,632.3924316,C_36 H_56 O_9,C36H56O9,C_36 H_55 O_9,75,36,1.556,0.25,36,56,9,0,0,0,0,1678598.003,266139.6269,0.309336325,67,0,0.14,9,0,0,0,0,0,0,1,0,1,0,0,0,0,Unsaturated,2.82,21.72,NA,NA,NA,NA,222.2160754,NA,NA,NA,NA,58,21.72,FALSE
0,631.4215953,0.0865884,632.428817,C_37 H_60 O_8,C37H60O8,C_37 H_59 O_8,74,37,1.622,0.216,37,60,8,0,0,0,0,1678598.003,269829.9444,0.398345755,18,0,0.12,8,0,0,0,0,0,0,1,0,1,0,0,0,0,Unsaturated,1.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,Inf,FALSE
0,632.1256489,0.0909998,633.1329829,C_28 H_27 O_16 N_1,C28H27NO16,C_28 H_26 O_16 N_1,7,28,0.964,0.571,28,27,16,1,0,0,1,1680707.351,273711,0.284511983,23,0,0.37,16,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1260,Inf,FALSE
0,632.1619071,0.2918699,633.1693683,C_29 H_31 O_15 N_1,C29H31NO15,C_29 H_30 O_15 N_1,8,29,1.069,0.517,29,31,15,1,0,0,1,1680707.351,259353.4118,0.312306574,17,0,0.32,15,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1250,Inf,FALSE
0,632.1983488,0.2028062,633.2057537,C_30 H_35 O_14 N_1,C30H35NO14,C_30 H_34 O_14 N_1,13,30,1.167,0.467,30,35,14,1,0,0,1,1680707.351,263167.75,0.254827925,12,0,0.27,14,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1234,Inf,FALSE
0,632.2348034,0.0935898,633.2421391,C_31 H_39 O_13 N_1,C31H39NO13,C_31 H_38 O_13 N_1,16,31,1.258,0.419,31,39,13,1,0,0,1,1680707.351,272515.2632,0.315031268,19,0,0.23,13,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1212,Inf,FALSE
0,632.2711688,0.1250682,633.2785244,C_32 H_43 O_12 N_1,C32H43NO12,C_32 H_42 O_12 N_1,19,32,1.344,0.375,32,43,12,1,0,0,1,1680707.351,267514.3333,0.351561857,18,0,0.2,12,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1193,Inf,FALSE
0,632.3077336,0.1581898,633.3149098,C_33 H_47 O_11 N_1,C33H47NO11,C_33 H_46 O_11 N_1,25,33,1.424,0.333,33,47,11,1,0,0,1,1680707.351,266960,0.341537581,14,0,0.17,11,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1152,Inf,FALSE
0,633.036867,0.1330349,634.0442278,C_26 H_18 O_19,C26H18O19,C_26 H_17 O_19,24,26,0.692,0.731,26,18,19,0,0,0,0,1682821.769,265603.0789,0.224634228,38,0,0.52,18,1,1,0,0,0,0,0,0,0,0,0,0,0,Aromatic,2.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,Inf,FALSE
0,633.0521262,0.128234,634.0594839,C_30 H_18 O_16,C30H18O16,C_30 H_17 O_16,8,30,0.6,0.533,30,18,16,0,0,0,0,1682821.769,256277.5556,0.348909974,27,0.43,0.64,22,1,1,0,0,0,0,0,0,0,0,0,0,0,Aromatic,1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,Inf,FALSE
-1,633.0732784,0.0920262,634.0806131,C_27 H_22 O_18,C27H22O18,C_27 H_21 O_18,28,27,0.815,0.667,27,22,18,0,0,0,0,1682821.769,258021.0685,0.183469602,73,0,0.44,17,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,5.69,-37.43,NA,NA,NA,NA,164.9132063,NA,NA,NA,NA,286,37.43,FALSE
0,633.0885372,0.0878132,634.0958693,C_31 H_22 O_15,C31H22O15,C_31 H_21 O_15,11,31,0.71,0.484,31,22,15,0,0,0,0,1682821.769,260196.375,0.300256342,32,0.38,0.57,21,1,0,1,0,0,0,0,0,0,0,0,0,0,Aromatic,1.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,297,Inf,FALSE
0,633.0942943,0.2707737,634.1017424,C_24 H_26 O_20,C24H26O20,C_24 H_25 O_20,10,24,1.083,0.833,24,26,20,0,0,0,0,1682821.769,236628,0.304117295,12,0,0.14,12,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,1.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,Inf,FALSE
-1,633.1096749,0.0744847,634.1169985,C_28 H_26 O_17,C28H26O17,C_28 H_25 O_17,37,28,0.929,0.607,28,26,17,0,0,0,0,1682821.769,258812.641,0.175892864,78,0,0.38,16,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,5.61,-39.39,NA,NA,NA,NA,180.3027846,NA,NA,NA,NA,257,39.39,FALSE
0,633.1249193,0.0929538,634.1322547,C_32 H_26 O_14,C32H26O14,C_32 H_25 O_14,12,32,0.812,0.438,32,26,14,0,0,0,0,1682821.769,263210.9333,0.308038682,30,0.33,0.52,20,1,0,1,0,0,0,0,0,0,0,0,0,0,Aromatic,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281,Inf,FALSE
0,633.1307723,0.1246984,634.1381278,C_25 H_30 O_19,C25H30O19,C_25 H_29 O_19,13,25,1.2,0.76,25,30,19,0,0,0,0,1682821.769,254309.2,0.315986718,35,0,0.1,11,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,2.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279,Inf,FALSE
-1,633.1460445,0.0993782,634.1533839,C_29 H_30 O_16,C29H30O16,C_29 H_29 O_16,43,29,1.034,0.552,29,30,16,0,0,0,0,1682821.769,258988.2976,0.210298906,84,0,0.33,15,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,5.37,-2.88,NA,NA,NA,NA,149.6553588,NA,NA,NA,NA,226,2.88,FALSE
0,633.1612954,0.1076386,634.16864,C_33 H_30 O_13,C33H30O13,C_33 H_29 O_13,15,33,0.909,0.394,33,30,13,0,0,0,0,1682821.769,257741.8,0.326987405,15,0.3,0.47,19,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,2.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254,Inf,FALSE
0,633.1671501,0.1366343,634.1745131,C_26 H_34 O_18,C26H34O18,C_26 H_33 O_18,17,26,1.308,0.692,26,34,18,0,0,0,0,1682821.769,267381.82,0.373590453,50,0,0.06,10,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,1.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248,Inf,FALSE
-1,633.182449,0.0691907,634.1897693,C_30 H_34 O_15,C30H34O15,C_30 H_33 O_15,61,30,1.133,0.5,30,34,15,0,0,0,0,1682821.769,256479.2444,0.187634804,90,0,0.29,14,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,5.18,-5.58,NA,NA,NA,NA,129.1872491,NA,NA,NA,NA,197,5.58,FALSE
0,633.1976094,0.2201371,634.2050254,C_34 H_34 O_12,C34H34O12,C_34 H_33 O_12,4,34,1,0.353,34,34,12,0,0,0,0,1682821.769,250977.25,0.346574382,16,0.27,0.43,18,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,2.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391,Inf,FALSE
0,633.2035353,0.1368204,634.2108985,C_27 H_38 O_17,C27H38O17,C_27 H_37 O_17,18,27,1.407,0.63,27,38,17,0,0,0,0,1682821.769,275626.7119,0.295914019,59,0,0.03,9,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231,Inf,FALSE
-1,633.2188248,0.0841829,634.2261547,C_31 H_38 O_14,C31H38O14,C_31 H_37 O_14,62,31,1.226,0.452,31,38,14,0,0,0,0,1682821.769,255505.7386,0.235068744,88,0,0.25,13,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,4.53,6.37,NA,NA,NA,NA,215.9601101,NA,NA,NA,NA,177,6.37,FALSE
0,633.2340475,0.1369242,634.2414108,C_35 H_38 O_11,C35H38O11,C_35 H_37 O_11,24,35,1.086,0.314,35,38,11,0,0,0,0,1682821.769,254992.9286,0.406876189,14,0.25,0.39,17,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209,Inf,FALSE
0,633.2398929,0.1805921,634.2472839,C_28 H_42 O_16,C28H42O16,C_28 H_41 O_16,19,28,1.5,0.571,28,42,16,0,0,0,0,1682821.769,265426.7258,0.307888292,62,0,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,Unsaturated,1.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202,Inf,FALSE
-1,633.2552168,0.0738842,634.26254,C_32 H_42 O_13,C32H42O13,C_32 H_41 O_13,67,32,1.312,0.406,32,42,13,0,0,0,0,1682821.769,259831.0957,0.254171818,94,0,0.22,12,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,5.09,-13.65,NA,NA,NA,NA,195.7171715,NA,NA,NA,NA,146,13.65,FALSE
0,633.2705155,0.006699,634.2777962,C_36 H_42 O_10,C36H42O10,C_36 H_41 O_10,27,36,1.167,0.278,36,42,10,0,0,0,0,1682821.769,250508,0.217648098,15,0.23,0.35,16,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188,Inf,FALSE
0,633.2763826,0.0162246,634.2836693,C_29 H_46 O_15,C29H46O15,C_29 H_45 O_15,18,29,1.586,0.517,29,46,15,0,0,0,0,1682821.769,276669.6207,0.294179832,58,0,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,Unsaturated,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184,Inf,FALSE
-1,633.2916219,0.042677,634.2989254,C_33 H_46 O_12,C33H46O12,C_33 H_45 O_12,69,33,1.394,0.364,33,46,12,0,0,0,0,1682821.769,254834.134,0.194437819,97,0,0.19,11,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,6.08,-1.43,NA,NA,NA,NA,179.2569788,NA,NA,NA,NA,114,1.43,FALSE
0,633.3127201,0.0915737,634.3200547,C_30 H_50 O_14,C30H50O14,C_30 H_49 O_14,18,30,1.667,0.467,30,50,14,0,0,0,0,1682821.769,270103.3182,0.318310163,44,0,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,Unsaturated,1.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,Inf,FALSE
-1,633.3280371,0.0043053,634.3353108,C_34 H_50 O_11,C34H50O11,C_34 H_49 O_11,74,34,1.471,0.324,34,50,11,0,0,0,0,1682821.769,255250.7742,0.212865776,93,0,0.16,10,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,6.32,-8.32,NA,NA,NA,NA,185.017171,NA,NA,NA,NA,96,8.32,FALSE
0,633.3310992,0.4841706,634.3386828,C_31 H_54 O_11 S_1,C31H54O11S,C_31 H_53 O_11 S_1,1,31,1.742,0.355,31,54,11,0,1,0,1,1682821.769,331975.6429,0.391278877,14,0,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,Unsaturated,1.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,804,Inf,FALSE
-1,633.3644414,0.0340873,634.3716962,C_35 H_54 O_10,C35H54O10,C_35 H_53 O_10,68,35,1.543,0.286,35,54,10,0,0,0,0,1682821.769,259536.9348,0.246646425,92,0,0.13,9,0,0,0,0,0,0,1,0,1,0,0,0,0,Unsaturated,4.56,-24.51,NA,NA,NA,NA,170.610572,NA,NA,NA,NA,81,24.51,FALSE
-1,633.4008464,0.064985,634.4080816,C_36 H_58 O_9,C36H58O9,C_36 H_57 O_9,72,36,1.611,0.25,36,58,9,0,0,0,0,1682821.769,272506.9107,0.254857056,56,0,0.11,8,0,0,0,0,0,0,1,0,1,0,0,0,0,Unsaturated,2.37,-26.94,NA,NA,NA,NA,150.3461988,NA,NA,NA,NA,61,26.94,FALSE
0,634.1411613,0.3073471,635.1486329,C_28 H_29 O_16 N_1,C28H29NO16,C_28 H_28 O_16 N_1,8,28,1.036,0.571,28,29,16,1,0,0,1,1684941.23,262806.8,0.399121558,30,0,0.32,15,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1255,Inf,FALSE
0,634.1775739,0.2643766,635.1850183,C_29 H_33 O_15 N_1,C29H33NO15,C_29 H_32 O_15 N_1,11,29,1.138,0.517,29,33,15,1,0,0,1,1684941.23,269454.1154,0.479960726,26,0,0.27,14,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1241,Inf,FALSE
0,634.2139605,0.2624771,635.2214037,C_30 H_37 O_14 N_1,C30H37NO14,C_30 H_36 O_14 N_1,15,30,1.233,0.467,30,37,14,1,0,0,1,1684941.23,273439.8333,0.324729199,24,0,0.23,13,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1227,Inf,FALSE
0,634.2505028,0.0154111,635.2577891,C_31 H_41 O_13 N_1,C31H41NO13,C_31 H_40 O_13 N_1,18,31,1.323,0.419,31,41,13,1,0,0,1,1684941.23,265754.1739,0.339198293,23,0,0.19,12,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1206,Inf,FALSE
0,634.2868916,0.0100741,635.2941744,C_32 H_45 O_12 N_1,C32H45NO12,C_32 H_44 O_12 N_1,21,32,1.406,0.375,32,45,12,1,0,0,1,1684941.23,271393.2593,0.369300442,27,0,0.16,11,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1177,Inf,FALSE
0,634.3234591,0.2765646,635.3305598,C_33 H_49 O_11 N_1,C33H49NO11,C_33 H_48 O_11 N_1,21,33,1.485,0.333,33,49,11,1,0,0,1,1684941.23,275540.5,0.291087123,12,0,0.13,10,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1153,Inf,FALSE
0,635.0313025,0.2665939,636.0387485,C_29 H_16 O_17,C29H16O17,C_29 H_15 O_17,11,29,0.552,0.586,29,16,17,0,0,0,0,1687065.709,260191.44,0.306330327,25,0.42,0.66,22,1,1,0,0,0,0,0,0,0,0,0,0,0,Aromatic,2.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333,Inf,FALSE
-1,635.0524462,0.2438969,636.0598778,C_26 H_20 O_19,C26H20O19,C_26 H_19 O_19,24,26,0.769,0.731,26,20,19,0,0,0,0,1687065.709,268045.3929,0.263312268,56,0,0.45,17,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,4.26,-20.77,NA,NA,NA,NA,474.7007944,NA,NA,NA,NA,303,20.77,FALSE
0,635.0677042,0.2409606,636.0751339,C_30 H_20 O_16,C30H20O16,C_30 H_19 O_16,11,30,0.667,0.533,30,20,16,0,0,0,0,1687065.709,263074.4468,0.317512909,47,0.36,0.59,21,1,1,0,0,0,0,0,0,0,0,0,0,0,Aromatic,2.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,298,Inf,FALSE
-1,635.0888336,0.2407152,636.0962631,C_27 H_24 O_18,C27H24O18,C_27 H_23 O_18,29,27,0.889,0.667,27,24,18,0,0,0,0,1687065.709,259569.3472,0.250150367,72,0,0.39,16,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,5.56,-68.97,NA,NA,NA,NA,178.2550479,NA,NA,NA,NA,274,68.97,FALSE
-1,635.1040871,0.2448942,636.1115193,C_31 H_24 O_15,C31H24O15,C_31 H_23 O_15,19,31,0.774,0.484,31,24,15,0,0,0,0,1687065.709,258270.6842,0.294886113,57,0.31,0.53,20,1,0,1,0,0,0,0,0,0,0,0,0,0,Aromatic,2.13,148.7,NA,NA,NA,NA,220.8055652,NA,NA,NA,NA,282,148.7,FALSE
-1,635.1252449,0.1999583,636.1326485,C_28 H_28 O_17,C28H28O17,C_28 H_27 O_17,40,28,1,0.607,28,28,17,0,0,0,0,1687065.709,255915.55,0.25170689,80,0,0.33,15,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,5.53,-27.54,NA,NA,NA,NA,193.8089082,NA,NA,NA,NA,243,27.54,FALSE
0,635.1404609,0.2630427,636.1479047,C_32 H_28 O_14,C32H28O14,C_32 H_27 O_14,23,32,0.875,0.438,32,28,14,0,0,0,0,1687065.709,257398.9048,0.281744403,42,0.28,0.48,19,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,2.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266,Inf,FALSE
-1,635.1616404,0.1840533,636.1690339,C_29 H_32 O_16,C29H32O16,C_29 H_31 O_16,53,29,1.103,0.552,29,32,16,0,0,0,0,1687065.709,257078.9881,0.263039699,84,0,0.29,14,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,5.73,-48.15,NA,NA,NA,NA,174.6031639,NA,NA,NA,NA,216,48.15,FALSE
0,635.1768958,0.1851146,636.18429,C_33 H_32 O_13,C33H32O13,C_33 H_31 O_13,28,33,0.97,0.394,33,32,13,0,0,0,0,1687065.709,256469.6857,0.373839057,35,0.25,0.43,18,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,2.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237,Inf,FALSE
0,635.1826574,0.3604427,636.1901631,C_26 H_36 O_18,C26H36O18,C_26 H_35 O_18,6,26,1.385,0.692,26,36,18,0,0,0,0,1687065.709,268198,0.331868015,18,0,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307,Inf,FALSE
-1,635.1980216,0.1906177,636.2054193,C_30 H_36 O_15,C30H36O15,C_30 H_35 O_15,58,30,1.2,0.5,30,36,15,0,0,0,0,1687065.709,257150.5287,0.255693649,87,0,0.24,13,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,4.79,-25.86,NA,NA,NA,NA,151.1176513,NA,NA,NA,NA,199,25.86,FALSE
0,635.2132555,0.2254831,636.2206754,C_34 H_36 O_12,C34H36O12,C_34 H_35 O_12,32,34,1.059,0.353,34,36,12,0,0,0,0,1687065.709,257270.7826,0.292925626,23,0.23,0.39,17,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,2.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,Inf,FALSE
0,635.2191366,0.2130201,636.2265485,C_27 H_40 O_17,C27H40O17,C_27 H_39 O_17,11,27,1.481,0.63,27,40,17,0,0,0,0,1687065.709,262805.48,0.293453471,25,0,0,8,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249,Inf,FALSE
